,date,neg,neu,pos,compound,isReply,isRetweet,keyWords
200,2023-04-17 15:48:30+00:00,0.072,0.868,0.06,-0.1275,True,False,['Horses']
201,2023-04-17 15:47:49+00:00,0.179,0.689,0.133,-0.4215,True,False,['Sports Betting']
202,2023-04-17 15:46:34+00:00,0.042,0.833,0.125,0.6597,False,False,['Horses']
203,2023-04-17 15:42:20+00:00,0.341,0.56,0.099,-0.9101,True,False,['Horses']
204,2023-04-17 15:41:32+00:00,0.115,0.766,0.119,0.0253,True,False,['Horses']
205,2023-04-17 15:40:41+00:00,0.082,0.679,0.239,0.7738,True,False,['Sports Betting']
206,2023-04-17 15:39:17+00:00,0.0,1.0,0.0,0.0,False,False,[]
207,2023-04-17 15:38:25+00:00,0.217,0.65,0.133,-0.4767,True,False,['Sports Betting']
208,2023-04-17 15:38:25+00:00,0.129,0.597,0.273,0.7369,False,False,['Sports Betting']
209,2023-04-17 15:38:03+00:00,0.0,1.0,0.0,0.0,True,False,['Horses']
210,2023-04-17 15:36:42+00:00,0.194,0.806,0.0,-0.7717,True,False,[]
211,2023-04-17 15:34:49+00:00,0.0,0.795,0.205,0.7717,True,False,['Sports Betting']
212,2023-04-17 15:34:36+00:00,0.0,1.0,0.0,0.0,True,False,['Sports Betting']
213,2023-04-17 15:32:00+00:00,0.145,0.855,0.0,-0.296,True,False,[]
214,2023-04-17 15:29:32+00:00,0.0,0.467,0.533,0.6908,True,False,['Sports Betting']
215,2023-04-17 15:29:20+00:00,0.0,1.0,0.0,0.0,False,False,['Sports Betting']
216,2023-04-17 15:27:38+00:00,0.179,0.699,0.121,-0.3612,False,False,[]
217,2023-04-17 15:27:37+00:00,0.0,0.798,0.202,0.5859,False,False,['Sports Betting']
218,2023-04-17 15:26:51+00:00,0.197,0.695,0.109,-0.4648,False,False,['Sports Betting']
219,2023-04-17 15:26:34+00:00,0.329,0.61,0.061,-0.6908,False,False,['Sports Betting']
220,2023-04-17 15:26:11+00:00,0.0,0.896,0.104,0.7086,True,False,['Poker']
221,2023-04-17 15:25:41+00:00,0.061,0.748,0.191,0.7391,True,False,['Horses']
222,2023-04-17 15:24:36+00:00,0.158,0.789,0.053,-0.6908,True,False,['Horses']
223,2023-04-17 15:23:26+00:00,0.0,0.775,0.225,0.9098,False,False,['Sports Betting']
224,2023-04-17 15:21:00+00:00,0.048,0.737,0.214,0.8875,True,False,['Horses']
225,2023-04-17 15:19:07+00:00,0.0,0.508,0.492,0.948,True,False,['Horses']
226,2023-04-17 15:18:53+00:00,0.0,0.684,0.316,0.4019,True,False,['Sports Betting']
